,word,pmi_diff,counts,freq,isalpha,is_common,pred_lang,pred_conf,is_english,wordnet_counts,pmi_diff_bins,skews,wordnet_definitions
30299,wizards,-0.12427845096712914,539720,4.161178609947355e-06,True,True,english,0.74858534,True,2,"(-0.263, 0.263]",neutral,"{'ace.n.03': 'someone who is dazzlingly skilled in any field', 'sorcerer.n.01': 'one who practices magic or sorcery'}"
43094,skaters,0.1540609734601726,206220,1.5899322851540498e-06,True,True,english,0.33285227,False,1,"(-0.263, 0.263]",neutral,{'skater.n.01': 'someone who skates'}
34798,outwards,-0.03363226515111861,231620,1.7857633395760887e-06,True,True,english,0.93752915,True,1,"(-0.263, 0.263]",neutral,{'outward.r.01': 'toward the outside'}
31317,sycamores,-0.10391016622230465,19349,1.4917854614220594e-07,True,True,['__label__es'],0.40056956,False,4,"(-0.263, 0.263]",neutral,"{'sycamore.n.01': 'variably colored and sometimes variegated hard tough elastic wood of a sycamore tree', 'plane_tree.n.01': 'any of several trees of the genus Platanus having thin pale bark that scales off in small plates and lobed leaves and ball-shaped heads of fruits', 'sycamore.n.03': 'Eurasian maple tree with pale grey bark that peels in flakes like that of a sycamore tree; leaves with five ovate lobes yellow in autumn', 'sycamore.n.04': 'thick-branched wide-spreading tree of Africa and adjacent southwestern Asia often buttressed with branches rising from near the ground; produces cluster of edible but inferior figs on short leafless twigs; the biblical sycamore'}"
32761,blockages,-0.07503361982977844,76234,5.87755299323217e-07,True,True,english,0.7081604,True,3,"(-0.263, 0.263]",neutral,"{'obstruction.n.02': 'the physical condition of blocking or filling a passage with an obstruction', 'blockage.n.02': 'an obstruction in a pipe or tube', 'blockage.n.03': 'the act of blocking'}"
23905,suspicion,-0.2600471989639781,2232869,1.7215161049459983e-05,True,True,['__label__es'],0.48955938,False,4,"(-0.263, 0.263]",neutral,"{'intuition.n.02': 'an impression that something might be the case', 'misgiving.n.03': ""doubt about someone's honesty"", 'suspicion.n.03': 'the state of being suspected', 'suspicion.n.04': 'being of a suspicious nature'}"
40982,guesthouse,0.10287325664519376,149665,1.1538997937037186e-06,True,True,english,0.8451186,True,1,"(-0.263, 0.263]",neutral,{'guesthouse.n.01': 'a house separate from the main house; for housing guests'}
46458,tarn,0.24080656143314463,74055,5.709554620166965e-07,True,True,english,0.28363228,False,1,"(-0.263, 0.263]",neutral,{'tarn.n.01': 'a mountain lake (especially one formed by glaciers)'}
37761,halflings,0.03045379132977244,25695,1.981054702115862e-07,True,True,english,0.6268682,True,0,"(-0.263, 0.263]",neutral,{}
42453,splints,0.1376780313968815,64072,4.939876897216094e-07,True,True,english,0.7742908,True,3,"(-0.263, 0.263]",neutral,"{'splint.n.01': 'a thin sliver of wood', 'splint.n.02': 'an orthopedic mechanical device used to immobilize and protect a part of the body (as a broken leg)', 'splint.v.01': 'support with a splint'}"
34309,admonished,-0.04439449824663244,183935,1.4181175194928238e-06,True,True,english,0.8710116,True,3,"(-0.263, 0.263]",neutral,"{'warn.v.02': ""admonish or counsel in terms of someone's behavior"", 'caution.v.01': 'warn strongly; put on guard', 'admonish.v.03': 'take to task'}"
33780,barricading,-0.05449991455039105,14063,1.0842409914713123e-07,True,True,['__label__es'],0.37137765,False,3,"(-0.263, 0.263]",neutral,"{'barricade.v.01': 'render unsuitable for passage', 'barricade.v.02': 'prevent access to by barricading', 'barricade.v.03': 'block off with barricades'}"
25195,roadside,-0.23211527692502898,438454,3.3804294935260096e-06,True,True,english,0.9294327,True,1,"(-0.263, 0.263]",neutral,{'wayside.n.01': 'edge of a way or road or path'}
26162,dales,-0.21053070617950423,58273,4.49278072217932e-07,True,True,['__label__es'],0.29668373,False,1,"(-0.263, 0.263]",neutral,{'dale.n.01': 'an open river valley (in a hilly area)'}
24154,clavicle,-0.2542348587630874,105531,8.136317718193775e-07,True,True,english,0.24260758,False,1,"(-0.263, 0.263]",neutral,{'clavicle.n.01': 'bone linking the scapula and sternum'}
33713,wittiest,-0.05569977756715616,9729,7.50094617508668e-08,True,True,english,0.45516816,False,1,"(-0.263, 0.263]",neutral,{'witty.s.01': 'combining clever conception and facetious expression'}
31277,reinvention,-0.10480436498456647,77902,6.006153858891998e-07,True,True,english,0.709296,True,0,"(-0.263, 0.263]",neutral,{}
26471,qualifies,-0.20396991079049998,443108,3.4163112938126307e-06,True,True,english,0.5215305,True,7,"(-0.263, 0.263]",neutral,"{'qualify.v.01': 'prove capable or fit; meet requirements', 'qualify.v.02': 'pronounce fit or able', 'qualify.v.03': 'make more specific', 'qualify.v.04': 'make fit or prepared', 'stipulate.v.01': 'specify as a condition or requirement in a contract or agreement; make an express demand or provision in an agreement', 'qualify.v.06': 'describe or portray the character or the qualities or peculiarities of', 'modify.v.02': 'add a modifier to a constituent'}"
33307,intersected,-0.06340986086536127,131049,1.0103725925572352e-06,True,True,english,0.93503535,True,1,"(-0.263, 0.263]",neutral,{'intersect.v.01': 'meet at a point'}
27666,showcasing,-0.17889343349787623,311988,2.4053912994890973e-06,True,True,english,0.7021638,True,0,"(-0.263, 0.263]",neutral,{}
31127,disappointingly,-0.10790069127750623,55567,4.284151260263557e-07,True,True,english,0.9083793,True,1,"(-0.263, 0.263]",neutral,{'disappointingly.r.01': 'in a disappointing manner'}
28159,imbalances,-0.16874897218452733,268758,2.072093012770013e-06,True,True,english,0.47080758,False,2,"(-0.263, 0.263]",neutral,"{'imbalance.n.01': 'a lack of balance or state of disequilibrium', 'asymmetry.n.01': '(mathematics) a lack of symmetry'}"
46922,parlors,0.2541306335761737,72194,5.566073678324676e-07,True,True,['__label__fr'],0.7299817,False,2,"(-0.263, 0.263]",neutral,"{'parlor.n.01': 'reception room in an inn or club where visitors can be received', 'living_room.n.01': 'a room in a private house or establishment where people can sit and talk and relax'}"
40064,appreciate,0.08050231871627345,4638984,3.5766028667990856e-05,True,True,english,0.84437543,True,5,"(-0.263, 0.263]",neutral,"{'appreciate.v.01': 'recognize with gratitude; be grateful for', 'appreciate.v.02': 'be fully aware of; realize fully', 'prize.v.01': 'hold dear', 'appreciate.v.04': 'gain in value', 'appreciate.v.05': 'increase the value of'}"
37217,book,0.018576551531588104,37842666,0.00029176256633547406,True,True,english,0.94927746,True,15,"(-0.263, 0.263]",neutral,"{'book.n.01': 'a written work or composition that has been published (printed on pages bound together)', 'book.n.02': 'physical objects consisting of a number of pages bound together', 'record.n.05': 'a compilation of the known facts regarding something or someone', 'script.n.01': 'a written version of a play or other dramatic composition; used in preparing for a performance', 'ledger.n.01': 'a record in which commercial accounts are recorded', 'book.n.06': 'a collection of playing cards satisfying the rules of a card game', 'book.n.07': 'a collection of rules or prescribed standards on the basis of which decisions are made', 'koran.n.01': 'the sacred writings of Islam revealed by God to the prophet Muhammad during his life at Mecca and Medina', 'bible.n.01': 'the sacred writings of the Christian religions', 'book.n.10': 'a major division of a long written composition', 'book.n.11': 'a number of sheets (ticket or stamps etc.) bound together on one edge', 'book.v.01': 'engage for a performance', 'reserve.v.04': 'arrange for and reserve (something for someone else) in advance', 'book.v.03': 'record a charge in a police register', 'book.v.04': 'register in a hotel booker'}"
42767,pathogenic,0.14531682788089118,1462308,1.127422509959775e-05,True,True,english,0.8320444,True,1,"(-0.263, 0.263]",neutral,{'infective.s.01': 'able to cause disease'}
25569,halted,-0.22333572679616154,741336,5.715614589016403e-06,True,True,['__label__de'],0.6266651,False,4,"(-0.263, 0.263]",neutral,"{'halt.v.01': 'cause to stop', 'stop.v.01': 'come to a halt, stop moving', 'stop.v.03': 'stop from happening or developing', 'stem.v.03': 'stop the flow of a liquid'}"
36155,tutored,-0.0036119394004039407,62597,4.826156107738728e-07,True,True,['__label__it'],0.9226573,False,2,"(-0.263, 0.263]",neutral,"{'tutor.v.01': 'be a tutor to someone; give individual instruction', 'tutor.v.02': 'act as a guardian to someone'}"
